bank,title,review_id,content,rating,date,thumbs_up,version,source
Dashen Bank,Dashen Bank,157b5f87-506e-46dc-b89b-179653dbd957,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,4e018789-e27b-4b7c-b1d4-f79dd0affa68,yes i want dashen super open,5,2025-05-02,2,1.0.16,Google Play
Dashen Bank,Dashen Bank,8e88fe90-b409-432d-bcd6-a36548ee9fe8,Best App,5,2025-05-02,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,0472c5b5-9fd3-49be-80f6-cca83ad918e5,faster than this version,5,2025-05-01,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,222e6a10-b3df-421c-83ae-1ff05ec40496,"Best UI mobile banking app, props to design team",5,2025-04-30,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,d27b1e7f-4f07-426c-a471-d6137f89bd48,thank you,4,2025-04-30,1,1.0.16,Google Play
Dashen Bank,Dashen Bank,a65769b9-bfda-4c04-a0ed-dce672c8fac4,great app,5,2025-04-30,1,,Google Play
Dashen Bank,Dashen Bank,af3ab891-6a3a-4cd4-a081-2455410143ba,bad.,1,2025-04-30,1,,Google Play
Dashen Bank,Dashen Bank,d744a029-1173-4a4b-b7f9-7c294f6fbd5d,Dashen bank always one step ahead,5,2025-04-30,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,153295c5-2630-4a84-9d1e-18ac73eca0c1,dashen super app is secure band very easy,5,2025-04-29,1,1.0.14,Google Play
Dashen Bank,Dashen Bank,185c1487-6efe-4ba5-bbaf-41ea48da9422,It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,63989d70-6ec3-44bb-87a8-2dad9286e37a,best app I have ever seen,5,2025-04-29,1,,Google Play
Dashen Bank,Dashen Bank,17d46982-18ec-43a9-85f3-0ff927671f95,best of best,5,2025-04-29,1,,Google Play
Dashen Bank,Dashen Bank,5f0cd027-0905-43a2-96a1-706d12976895,waw,5,2025-04-28,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,82975516-427f-4659-b256-32887b29f545,best app,5,2025-04-28,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,9f0dddc5-58fa-4637-9a98-414044aa8bd0,Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,1db8f294-b4c5-4389-8b1c-dcdf92f7ce3c,wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,1,,Google Play
Dashen Bank,Dashen Bank,ebd52e84-7485-4418-bfb0-29ef1fc4bfb7,wow appl,5,2025-04-28,1,,Google Play
Dashen Bank,Dashen Bank,cbfa6f44-6387-46f5-8c57-005106a7f33f,why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,92667270-5726-4327-8df5-03303bfbc05a,very nice,5,2025-04-26,1,1.0.4,Google Play
Dashen Bank,Dashen Bank,ecd2b916-31b8-402c-88d8-6dca2df2fa8a,great,4,2025-04-26,1,,Google Play
Dashen Bank,Dashen Bank,3cef32ad-b3c0-4784-8594-0dfee471123e,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,6,1.0.15,Google Play
Dashen Bank,Dashen Bank,7e450cb8-6117-4fb2-b6fe-a4b889074190,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,5,1.0.15,Google Play
Dashen Bank,Dashen Bank,125057ca-c7fb-4c34-a7d1-a2cbe0d1b369,Very easy and Fast.,5,2025-04-24,1,1.0.4,Google Play
Dashen Bank,Dashen Bank,b7dbd93e-582d-4510-af69-30c206f1a99d,Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,a96e41e8-767a-47e4-831c-2993d37f2906,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,7,1.0.15,Google Play
Dashen Bank,Dashen Bank,4041a84a-1399-4b47-86dd-a7f048978f43,execellent,5,2025-04-24,1,1.0.14,Google Play
Dashen Bank,Dashen Bank,1115d2b9-b1f0-4fe5-a92c-67aed49141a7,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,99705962-8067-497e-a116-cd6599ca4bb8,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,2d86848c-b71b-4419-871c-42ad60f1abfe,it is incredible product.,5,2025-04-23,1,1.0.15,Google Play
Dashen Bank,Dashen Bank,e887c287-a3a3-42dc-bd9a-7508531f6f0c,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,5,1.0.15,Google Play
Dashen Bank,Dashen Bank,f91584e2-4c24-4a52-8fc6-1ea6abb40a0c,best app,5,2025-04-23,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,544cb743-0240-4906-ae1c-52ecf44f0a5b,ok,5,2025-04-23,2,,Google Play
Dashen Bank,Dashen Bank,7b265fe3-1e03-425b-9b06-41bafe966fc3,"It's an amazing app, experience it!!",5,2025-04-23,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,49c926f1-3b4f-48af-8fab-ce09046e20cc,This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,aba6145f-bd70-43dd-ae4e-46e73fde8a82,It is the best application!!!,5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,02103d94-84d8-4ca5-aa3d-db0e512c68a7,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,4,1.0.14,Google Play
Dashen Bank,Dashen Bank,9dd7083b-d295-42f5-b18f-f11dc02839a7,its features are so dynamic,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,e0e5b98d-5942-4c79-8610-4206edfdf353,fast &Friendly user Application.,5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,524e7cc6-ccd9-4c2a-8384-968ef8f4040e,"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,d7f04f13-06de-4c04-b616-a7ecbb6dd8b4,"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,872c07eb-b111-4701-b263-c11d17dea1c7,i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,3,,Google Play
Dashen Bank,Dashen Bank,d41dd3e3-b09b-4d1f-a5a2-0caa9f430e37,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,be4677cc-1140-4ab6-b785-420638e0d7ba,Great for everyday banking and payments on the go,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,acef4b82-b287-4a31-8dc8-6d701f99f9c4,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,209,1.0.15,Google Play
Dashen Bank,Dashen Bank,a7530454-7c62-4c62-9f29-9f3a2e82c705,making transactions has never been easier. the new update is just amazing,5,2025-04-22,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,cdbc2de4-065b-4230-a34b-c532cf84ae71,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,5,1.0.15,Google Play
Dashen Bank,Dashen Bank,1ba081f6-d792-4a8e-a001-8613242bee50,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,7baf1a73-5eb3-4057-b7aa-c94108c67155,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,5a146ecb-653c-4ffe-af0f-13a97eea6825,Convenient!,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,f6ad312f-15c3-43bb-b291-f8a8e35e331e,It is an amazing application that meets the needs of customers.,5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,751bedd2-1517-4cb4-a41c-f02d5f4b2468,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,3e0e6df3-cb63-4503-8434-e1fb0bb790d1,the best Supper App ever,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,2bc93d8c-1975-44d3-b7c2-ef3429278f07,"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,f20f93ab-8f75-40aa-89a6-c450f54a7365,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,3,1.0.14,Google Play
Dashen Bank,Dashen Bank,ff1fe28f-db38-4286-acc3-b3693e528883,Dashen bank is my number one choice,5,2025-04-22,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,9b5d99cc-8b0e-46d5-a846-ece397be1d99,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,10870471-f38d-4dae-8a2c-ea875933d8ef,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,5,1.0.14,Google Play
Dashen Bank,Dashen Bank,6098f0f8-c13e-4cd3-a595-25b234b6a05f,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,43630291-4571-4e34-96d8-1d7ba7d174a9,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,328e442a-c92a-42dc-a91c-44d71556a34e,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,3,1.0.14,Google Play
Dashen Bank,Dashen Bank,9937695e-7675-41d4-a60d-2fee72cb4b3c,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,9057ebb4-b1dd-4df9-a0d3-9ead5360b9c9,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,100,1.0.15,Google Play
Dashen Bank,Dashen Bank,dd0238ce-336d-4dac-832c-8d01f44faf0a,Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,b5161ddf-ce45-46bf-9858-07071bdeeaba,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,3,1.0.14,Google Play
Dashen Bank,Dashen Bank,5145d0cf-0bf3-4b48-9c11-46819cd06bcd,"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,8cd152ac-79ad-4248-8a85-574943011aa6,"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,83b92800-2bb0-47d6-8d64-b3409c428817,Very convenient,5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,70e43e76-a4ca-4e15-b690-93a34a5bf675,"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,1e865933-282f-4ea1-98f5-98c08d95a40f,wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,650cfa8e-a81f-4f2e-bfbf-8f7fa6996872,"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,6,1.0.15,Google Play
Dashen Bank,Dashen Bank,31eddf1f-9725-472b-b29a-53377dac71ca,"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,8,1.0.15,Google Play
Dashen Bank,Dashen Bank,876f0ee8-c6e9-437e-9a56-bf00083a0319,"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,6c78dd1a-b338-4892-8821-27329e6a37cb,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,62ff3224-447a-4021-9b69-69faade17181,one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,4,1.0.14,Google Play
Dashen Bank,Dashen Bank,f1d0d6cf-8d40-4ff9-99d5-3225c4efd6b9,"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,86b26648-6711-4439-a44d-55e9aa090353,Excellent app.,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,7ec853c5-737f-4ffe-b35b-069674bb88a8,This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,5,1.0.15,Google Play
Dashen Bank,Dashen Bank,d66a2f21-49a4-4434-9e4e-2e6ce9b28307,thanks again,5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,65fbea88-9893-412a-adf2-7bde81ea0d0f,Super Easy To Use and Fast Transaction.,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,f3f97b40-b273-44a0-afb9-1d393132be8d,"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,4515e0fb-53a8-4310-8734-084b884ed005,"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,109,1.0.14,Google Play
Dashen Bank,Dashen Bank,873196ce-c4ce-441c-a522-dd0785ea59f3,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,5,1.0.14,Google Play
Dashen Bank,Dashen Bank,6f49f061-db2b-45e0-9947-743a32c2660f,what an App,5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,06aa9940-e8eb-45b2-91c7-1f13bd1645b6,The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,05ea16ca-9cbf-4683-9ac7-ea4395cf688b,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,1,1.0.4,Google Play
Dashen Bank,Dashen Bank,134d29fb-1daa-4f59-b21f-11e5fa7be525,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,de603128-030e-4e5b-9bda-38e74813ad2d,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,3,,Google Play
Dashen Bank,Dashen Bank,f37a6b6d-6879-4d35-80ba-64d2c96fa749,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,d41af5b1-8acf-4f66-9d54-e14316bf489d,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,ba65f5a6-aa3f-4c38-956e-7077d9756d65,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,6,1.0.15,Google Play
Dashen Bank,Dashen Bank,0d377b76-0853-4251-b23e-81fd0cc4d9f5,the chat banking and unique and only app that alow money request!!,5,2025-04-21,2,1.0.15,Google Play
Dashen Bank,Dashen Bank,e18544eb-d622-47eb-8d7d-ef3bf4df0a10,Better and inclusive app!,5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,3eabf614-6972-446f-a350-b4df903e9e8c,Amazing Application,5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,867ceac0-2b05-4261-86c0-093b58ea0553,It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,80908e03-2856-4e22-84ed-a70b53d96a41,"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,e84b7866-5a17-40c7-affc-1a44702a7227,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,963f1643-28ff-462c-88a7-bc9146390102,"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,5b63a17e-0903-47f6-b8da-cb1c7346ad56,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,2,,Google Play
Dashen Bank,Dashen Bank,5b8c94df-b1d3-4948-bcb1-238e80146227,"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,5,1.0.15,Google Play
Dashen Bank,Dashen Bank,2a157c0e-b57e-43e8-8207-4ae55e549812,"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,4,1.0.15,Google Play
Dashen Bank,Dashen Bank,739b4157-4335-4fe7-9273-07f9427c8dba,"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,10,1.0.15,Google Play
Dashen Bank,Dashen Bank,369da03b-61ed-424a-abab-7efc142b1038,Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,83682450-a7ae-424d-9ea9-15b6fe29de4d,"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,3,1.0.15,Google Play
Dashen Bank,Dashen Bank,427aa626-93a9-4faf-899a-d519952b4baa,it's a hestorical app. in the bank industry.,5,2025-04-21,2,1.0.14,Google Play
Dashen Bank,Dashen Bank,86b63f8a-6ca9-487d-beca-ed2f75ca888f,"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,16,1.0.15,Google Play
