bank,title,review_id,content,rating,date,thumbs_up,version,source,cleaned_text,sentiment_label,sentiment_score,keywords,themes
Commercial Bank,Commercial Bank of Ethiopia,2b8f9113-48a0-4677-b2a8-84bd3bea1a6c,good,5,2025-03-31,0,5.1.0,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,51289b2b-340b-47a9-bc8f-6b95066a97e6,very nice,5,2025-03-31,0,5.1.0,Google Play,nice,positive,0.9998563528060913,nice,Other
Commercial Bank,Commercial Bank of Ethiopia,8b6f3b5e-94b2-4b69-a31e-9ffa05a80222,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,0,5.1.0,Google Play,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,negative,0.9200406670570374,ነው,Other
Commercial Bank,Commercial Bank of Ethiopia,9328d6af-18b9-4c46-b25f-3aaf8bd18a2f,well software,5,2025-03-31,0,,Google Play,software,positive,0.999262273311615,,Other
Commercial Bank,Commercial Bank of Ethiopia,a7541548-6ac8-429f-853c-9b91828e5aa2,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,0,5.1.0,Google Play,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,negative,0.8832131028175354,ነው,Other
Dashen Bank,Dashen Bank,6ab16d21-d2c8-4235-9c48-ff713bfde731,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,0,1.0.16,Google Play,like mobile banking app overall user interface navigation awesome lack instant response deposit withdraw money,negative,0.9904449582099915,"interface,money,banking app,user,mobile banking","User Interface,Customer Support"
Dashen Bank,Dashen Bank,22818807-3368-446c-8a3b-d3ca2e07a2d8,love,3,2025-06-06,0,1.0.16,Google Play,love,positive,0.9998735189437866,love,Other
Dashen Bank,Dashen Bank,6ece1f5e-55f2-404d-b980-1cb45823180f,መቸሸጠ,5,2025-06-03,0,1.0.16,Google Play,መቸሸጠ,negative,0.6970565915107727,,Other
Dashen Bank,Dashen Bank,765ff69f-5274-45c5-985b-81b8d01e1874,wow,5,2025-06-03,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,7db66b6a-a044-43f1-a7ad-ea8a10815548,gadaa,5,2025-06-01,0,1.0.16,Google Play,gadaa,negative,0.7211463451385498,,Other
Dashen Bank,Dashen Bank,caf4a80c-85db-4b49-ab9c-a0b55e152317,Massive upgrade from the Amole app.,5,2025-05-31,0,1.0.16,Google Play,massive upgrade amole app,positive,0.9646419286727905,app,Other
Dashen Bank,Dashen Bank,2c5df026-16eb-4d6b-a044-acf4103d1c36,good,4,2025-05-31,0,1.0.16,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,c25b35d2-35dd-4347-a520-99471d7b1066,very good for this app,5,2025-05-31,0,1.0.16,Google Play,good app,positive,0.9998138546943665,"good app,good,app",Other
Dashen Bank,Dashen Bank,5ced40d8-1074-421d-b6e6-be9e12e8b6bd,top,5,2025-05-31,0,1.0.16,Google Play,,positive,0.9997069239616394,,Other
Dashen Bank,Dashen Bank,5e6ff839-abc2-4b30-a8b4-e0f331da29d1,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,0,1.0.16,Google Play,app well amole biometric new update not work,negative,0.999607503414154,"new,update,work,app",Other
Dashen Bank,Dashen Bank,40c6e51b-c1bb-4bb0-af7c-89a43ffbdc90,Wow,5,2025-05-30,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,32df6869-1c15-4cfe-8431-0ec332afea89,good,5,2025-05-30,0,,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,486d7550-98dd-4b9d-849d-e3f3fbf7c1ed,wow to it saff and this app,5,2025-05-30,0,,Google Play,wow saff app,positive,0.9985712766647339,"wow,app",Other
Dashen Bank,Dashen Bank,be9a4e52-ed77-4953-9e52-17927dd7e138,it too slow,3,2025-05-29,0,,Google Play,slow,negative,0.9996801614761353,slow,Transaction Performance
Dashen Bank,Dashen Bank,053df9a3-e18d-4cb1-94f6-9cf522255b1c,ዳሽን ባንክ ይለያል,4,2025-05-28,0,,Google Play,ዳሽን ባንክ ይለያል,negative,0.8337252736091614,,Other
Dashen Bank,Dashen Bank,cc215b00-332a-4b1d-93d1-4fad5592f40c,real life changer,5,2025-05-28,0,,Google Play,real life changer,positive,0.9997788071632385,life,Other
Dashen Bank,Dashen Bank,74cf1402-3df8-4a1f-9303-fb7d5c5ae7dc,👍👍👍,5,2025-05-28,0,1.0.16,Google Play,,negative,0.6970565915107727,,Other
Dashen Bank,Dashen Bank,1d64073e-c624-4035-b732-39f7a769537f,good,5,2025-05-28,0,1.0.16,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,4a9c5167-439a-4c99-a6d4-ad143b13bcd8,nice application,5,2025-05-27,0,1.0.16,Google Play,nice application,positive,0.9998229146003723,"application,nice",Other
Dashen Bank,Dashen Bank,73240914-2b17-4426-91b3-32ad2e9b2387,good,5,2025-05-27,0,,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,f45d9c1b-bec1-41ba-b085-7a6a94d9d91a,wow,5,2025-05-27,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,115f7455-45c0-483c-b690-0e83dada584b,useless app ever loading take long,1,2025-05-27,0,,Google Play,useless app load long,negative,0.9997350573539734,app,Transaction Performance
Dashen Bank,Dashen Bank,b2962d2d-86b8-43a5-ab14-d9d37ad03165,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,19,1.0.16,Google Play,game changer app dashen bank super app fast secure easy use threeclick payment make send money super quick qr code payment perfect cashless shopping love biometric login easy airtime bill payment need place dashen bank raise bar digital banking ethiopia highly recommend,positive,0.999617338180542,"payment,dashen bank,super,easy,dashen","Account Access Issues,Transaction Performance,User Interface,Feature Requests"
Dashen Bank,Dashen Bank,37afb22a-56f0-429c-9bab-41e39e524f29,very useful App,1,2025-05-26,0,1.0.16,Google Play,useful app,positive,0.9995785355567932,app,Other
Dashen Bank,Dashen Bank,aa332503-7097-479d-89d9-6b762bb9e814,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,0,,Google Play,simple robust feature yes endless loading screen kill funi not use day fix glitch ill yeet high rating,negative,0.8351486325263977,"day,simple,fix,feature,use","Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,a2a494de-d576-48dc-b67e-04fe79ec47b2,Wawww,5,2025-05-24,1,1.0.14,Google Play,wawww,negative,0.9418038129806519,,Other
Dashen Bank,Dashen Bank,46d39a4d-52de-4a73-9146-654d971ffb71,it is good but some times says duplicate transaction why?,5,2025-05-24,0,1.0.16,Google Play,good time say duplicate transaction,negative,0.9836630821228027,"transaction,time,good",Transaction Performance
Dashen Bank,Dashen Bank,e2c02e65-3be7-46e0-9cbc-7d4295bee6f7,very Nice,5,2025-05-23,0,,Google Play,nice,positive,0.9998563528060913,nice,Other
Dashen Bank,Dashen Bank,eb8a2948-44de-4f81-ac9f-b73840619f7f,its best,5,2025-05-23,1,,Google Play,good,positive,0.9998121857643127,good,Other
Dashen Bank,Dashen Bank,9a583630-4540-44cb-8488-cf58211da392,it is not as good as to the other mobile bank app.,1,2025-05-22,0,,Google Play,good mobile bank app,negative,0.999786913394928,"mobile,bank,good,app",Other
Dashen Bank,Dashen Bank,bb72bc30-a3bb-468f-ad15-1ca88c7897ae,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,3,1.0.16,Google Play,good good arrive empower financial freedom experience seamless banking fingertip dashen bank empower financial freedom anytime innovation meet convenience dashen bank mobile banking innovation meet convenience secure reliable bank confidence,positive,0.9996517896652222,"financial,bank,dashen bank,dashen,banking",Other
Dashen Bank,Dashen Bank,b5aa7d58-de59-4feb-bae3-88c98dc3007c,wow,5,2025-05-20,1,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,c8a76cee-dbcc-491e-9aa0-0f8fa423ee1a,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,28,1.0.14,Google Play,change update version collect comment feed improve version superapp mot function today,negative,0.9939862489700317,"version,improve,update",Other
Dashen Bank,Dashen Bank,add25431-5b8a-4878-b820-2cc1c06926f1,good,5,2025-05-20,0,,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,7f8c28d9-8bd2-4bf5-b220-b520301c24c3,its best,5,2025-05-19,0,,Google Play,good,positive,0.9998121857643127,good,Other
Dashen Bank,Dashen Bank,a36489c7-0091-4e07-897f-78168bcb64b4,The best app ever in finance sector,5,2025-05-18,0,1.0.16,Google Play,good app finance sector,positive,0.9998089671134949,"good app,good,app",Other
Dashen Bank,Dashen Bank,29d8b281-c802-4996-8dc3-eb99d78a43ed,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,28,1.0.16,Google Play,good app compitator confuse transfer need otp pin user inter pin instead otp know litrecy level society device base not know need otp try fix,negative,0.9983357787132263,"know,need,try,transfer,fix",Transaction Performance
Dashen Bank,Dashen Bank,8ab908fa-9eb8-4b9a-9f76-707e01b53848,dashen bank or dashen super app?,1,2025-05-17,0,,Google Play,dashen bank dashen super app,negative,0.9937525391578674,"dashen,dashen super,dashen bank,super app,super",Other
Dashen Bank,Dashen Bank,d3ab193b-503c-4530-8148-cf50387c8b26,wowwwe app,5,2025-05-17,0,,Google Play,wowwwe app,positive,0.9829692840576172,app,Other
Dashen Bank,Dashen Bank,85c0cebd-10ec-4dd1-9e5b-647b9012acf4,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,0,,Google Play,transfer bank account hastle inconvenient see try,negative,0.9994332194328308,"try,account,transfer,bank","Account Access Issues,Transaction Performance"
Dashen Bank,Dashen Bank,c0dbb81a-2d73-4409-ba41-2287a340b4d9,good,5,2025-05-16,0,1.0.16,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,1d4a769a-320a-4f19-a945-44c214f880ae,always lagging,1,2025-05-16,0,1.0.16,Google Play,lag,negative,0.9998013377189636,,Other
Dashen Bank,Dashen Bank,862138db-f7c6-4c78-bb5d-e28619cdb514,Amazing Application...,5,2025-05-16,0,,Google Play,amazing application,positive,0.9998786449432373,"amazing,application",Other
Dashen Bank,Dashen Bank,a3e55437-92a6-4f5f-a9d5-45e561a077b0,Fantastic,5,2025-05-16,0,1.0.16,Google Play,fantastic,positive,0.9998743534088135,,Other
Dashen Bank,Dashen Bank,d8ab69ab-7277-493d-a2d5-0db4fd48635c,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,0,1.0.16,Google Play,dashen bank app good work,negative,0.9976341724395752,"dashen bank,dashen,work,bank,good",Other
Dashen Bank,Dashen Bank,499d89e8-8b7e-4641-b477-29ab5a5d314a,its my choice,5,2025-05-15,0,1.0.16,Google Play,choice,positive,0.9962010979652405,,Other
Dashen Bank,Dashen Bank,37daf582-3061-44eb-9685-2bcf106833ec,wow apo,5,2025-05-15,0,,Google Play,wow apo,positive,0.9994785189628601,wow,Other
Dashen Bank,Dashen Bank,f14bbcf2-d3c7-4eb9-bf61-b8be931c023f,awesome app keep going,5,2025-05-14,1,1.0.16,Google Play,awesome app go,positive,0.9998502731323242,app,Other
Dashen Bank,Dashen Bank,35a40262-8905-40a1-b4bf-a165a043175f,wow,5,2025-05-14,1,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,acf043c7-2644-4526-a5cc-fd97b1c2defb,👍,5,2025-05-14,1,,Google Play,,negative,0.6970565915107727,,Other
Dashen Bank,Dashen Bank,39322571-d8e5-42c6-8c9c-9f31706d5e4f,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,0,1.0.16,Google Play,grow ethiopian digital banking step aheadall feture onesimple fast convince,positive,0.9992207288742065,"digital banking,step,digital,fast,banking",Transaction Performance
Dashen Bank,Dashen Bank,7106eec4-cb60-4cf3-8f3b-fe5b0bfb400d,Game changer,5,2025-05-13,1,1.0.16,Google Play,game changer,positive,0.9887570738792419,,Other
Dashen Bank,Dashen Bank,b34cbb10-24ea-4091-93b3-41cd5f5506ec,Totally amazing,5,2025-05-13,3,1.0.16,Google Play,totally amazing,positive,0.9998782873153687,amazing,Other
Dashen Bank,Dashen Bank,9de192e3-daa5-40ec-a906-8969b560f171,super 😎,5,2025-05-13,1,1.0.16,Google Play,super,positive,0.9331682920455933,super,Other
Dashen Bank,Dashen Bank,a1414451-a015-4553-a023-e2f4c2d8cfb9,what a helpful app!!!!,5,2025-05-13,1,1.0.14,Google Play,helpful app,positive,0.9990901947021484,app,Customer Support
Dashen Bank,Dashen Bank,be71f8b9-5329-4235-8c92-9be8be76e5cb,Good,4,2025-05-13,1,1.0.16,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,c98c51c7-aa99-40ea-af68-8edaad178f28,nice,5,2025-05-13,1,,Google Play,nice,positive,0.9998552799224854,nice,Other
Dashen Bank,Dashen Bank,dd4b209c-49b6-4052-aef2-62d9ddd28a78,wow,5,2025-05-13,1,,Google Play,wow,positive,0.999592125415802,wow,Other
Dashen Bank,Dashen Bank,d61a5b09-39d5-4502-b270-15c6ad04f19c,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,1,,Google Play,honest good banking lifestyle app ethiopia,positive,0.9997262358665466,"ethiopia,banking,good,app",Other
Dashen Bank,Dashen Bank,f318c783-8bba-478b-9d53-f238dba2e270,fast,5,2025-05-12,1,,Google Play,fast,positive,0.9989494681358337,fast,Transaction Performance
Dashen Bank,Dashen Bank,c3afc51f-9e2b-4b3d-b155-0339a9ce0f20,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,0,1.0.15,Google Play,seamless digital platform db superapp live motto step ahead,positive,0.9966461062431335,"platform,ahead,seamless,step,digital",Other
Dashen Bank,Dashen Bank,6fbffae4-0ab6-4bc9-a758-204abc102d89,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10,1,,Google Play,app make digital banking effortless convenient userfriendly interface secure transaction excellent feature manage finance efficiently,positive,0.9991555213928223,"digital banking,interface,userfriendly,convenient,secure","Transaction Performance,User Interface,Feature Requests"
Dashen Bank,Dashen Bank,b3c8405c-96a7-4b5e-884c-76c97c530c34,good,5,2025-05-09,1,1.0.14,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,e1c1214a-8bc1-45db-bc49-3d51dddc6b88,Amazing app super easy to use and best design. loved it.,5,2025-05-09,1,1.0.14,Google Play,amazing app super easy use good design love,positive,0.9998630285263062,"design,amazing app,love,easy use,amazing",User Interface
Dashen Bank,Dashen Bank,8d1d472b-2bae-4749-b089-5632108ade02,its the best ever,5,2025-05-09,1,1.0.16,Google Play,good,positive,0.9998552799224854,good,Other
Dashen Bank,Dashen Bank,749851ed-72d7-4f1c-8e5e-27dd822b5008,nice,5,2025-05-08,1,1.0.14,Google Play,nice,positive,0.9998552799224854,nice,Other
Dashen Bank,Dashen Bank,f2852962-b983-44af-b296-241a3373477f,excellent game changer App,5,2025-05-08,1,1.0.16,Google Play,excellent game changer app,positive,0.9998358488082886,"excellent,app",Other
Dashen Bank,Dashen Bank,62102c1c-85b0-4965-b033-063c67ac9129,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,1,1.0.16,Google Play,highly excited application favorable preferrable mobile app,positive,0.9995176792144775,"highly,application,mobile,app",Other
Dashen Bank,Dashen Bank,f4d24779-931e-4cfd-a622-92dfcb654d3d,it seems me logging out within minutes,1,2025-05-03,1,1.0.16,Google Play,log minute,negative,0.9982207417488098,,Other
Dashen Bank,Dashen Bank,157b5f87-506e-46dc-b89b-179653dbd957,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,2,1.0.15,Google Play,nice app especially gui get error send dashen bank receipter sms notification,negative,0.9857989549636841,"send,nice app,dashen bank,nice,dashen","User Interface,Reliability"
Dashen Bank,Dashen Bank,4e018789-e27b-4b7c-b1d4-f79dd0affa68,yes i want dashen super open,5,2025-05-02,2,1.0.16,Google Play,yes want dashen super open,positive,0.9994350075721741,"open,dashen super,super,dashen",Other
Dashen Bank,Dashen Bank,8e88fe90-b409-432d-bcd6-a36548ee9fe8,Best App,5,2025-05-02,1,1.0.15,Google Play,good app,positive,0.999686598777771,"good app,good,app",Other
Dashen Bank,Dashen Bank,0472c5b5-9fd3-49be-80f6-cca83ad918e5,faster than this version,5,2025-05-01,1,1.0.15,Google Play,fast version,positive,0.9991979002952576,"version,fast",Transaction Performance
Dashen Bank,Dashen Bank,222e6a10-b3df-421c-83ae-1ff05ec40496,"Best UI mobile banking app, props to design team",5,2025-04-30,1,1.0.15,Google Play,good ui mobile banking app prop design team,positive,0.9991565942764282,"design,banking app,mobile banking,mobile,banking",User Interface
Dashen Bank,Dashen Bank,d27b1e7f-4f07-426c-a471-d6137f89bd48,thank you,4,2025-04-30,1,1.0.16,Google Play,thank,positive,0.9998352527618408,thank,Other
Dashen Bank,Dashen Bank,a65769b9-bfda-4c04-a0ed-dce672c8fac4,great app,5,2025-04-30,1,,Google Play,great app,positive,0.999821126461029,"great,app",Other
Dashen Bank,Dashen Bank,af3ab891-6a3a-4cd4-a081-2455410143ba,bad.,1,2025-04-30,1,,Google Play,bad,negative,0.9997698664665222,bad,Other
Dashen Bank,Dashen Bank,d744a029-1173-4a4b-b7f9-7c294f6fbd5d,Dashen bank always one step ahead,5,2025-04-30,1,1.0.15,Google Play,dashen bank step ahead,positive,0.9996015429496765,"ahead,step,dashen bank,dashen,bank",Other
